Data type,Profession,Year,Age group,Sex,Indigenous status,State or territory,Geospatial type,Geospatial name,Geospatial code,Job classification,Job type,Measure,Data
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Medical Centre/GP practice,Number of Practitioners,15
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Medical Centre/GP practice,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,FTE Clinical,45
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,FTE Total,56
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,Mean of Hours Clinical,26
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,Mean of Hours Total,32
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,Mean years,16
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,Number of Practitioners,66
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other private practice,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,FTE Clinical,10
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,FTE Total,11
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,Mean of Hours Clinical,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,Mean of Hours Total,36
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,Mean years,0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,Number of Practitioners,12
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community drug and alcohol service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,FTE Clinical,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,FTE Total,7
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,Mean of Hours Clinical,4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,Mean of Hours Total,33
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,Mean years,0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,Number of Practitioners,8
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Health promotion service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,FTE Clinical,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,FTE Total,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,Mean of Hours Clinical,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,Mean of Hours Total,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,Mean years,0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,Number of Practitioners,4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Rehabilitation/physical development service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,FTE Clinical,46
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,FTE Total,58
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,Mean of Hours Clinical,26
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,Mean of Hours Total,33
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,Mean years,11
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,Number of Practitioners,66
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community health care service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,FTE Clinical,427
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,"FTE Clinical per 100,000 population",1
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,FTE Total,479
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,"FTE Total per 100,000 population",1
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,Mean of Hours Clinical,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,Mean of Hours Total,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,Mean years,19
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,Number of Practitioners,513
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Hospital,"Number of Practitioners per 100,000 population",1
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,FTE Clinical,52
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,FTE Total,58
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,Mean of Hours Clinical,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,Mean of Hours Total,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,Mean years,10
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,Number of Practitioners,63
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Outpatient service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,FTE Clinical,44
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,FTE Total,51
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,Mean of Hours Clinical,29
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,Mean of Hours Total,34
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,Mean years,13
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,Number of Practitioners,57
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Disability service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,FTE Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,"FTE Clinical per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,FTE Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,"FTE Total per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,Mean of Hours Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,Mean of Hours Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,Mean years,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,Number of Practitioners,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other residential health care facility,"Number of Practitioners per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,FTE Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,"FTE Clinical per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,FTE Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,"FTE Total per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,Mean of Hours Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,Mean of Hours Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,Mean years,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,Number of Practitioners,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential aged care facility,"Number of Practitioners per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,FTE Clinical,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,FTE Total,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,Mean of Hours Clinical,16
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,Mean of Hours Total,27
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,Mean years,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,Number of Practitioners,4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Commercial/business service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,FTE Clinical,20
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,FTE Total,21
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,Mean of Hours Clinical,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,Mean of Hours Total,37
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,Mean years,11
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,Number of Practitioners,22
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Correctional service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,FTE Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,"FTE Clinical per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,FTE Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,"FTE Total per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,Mean of Hours Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,Mean of Hours Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,Mean years,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,Number of Practitioners,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Defence forces,"Number of Practitioners per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,FTE Clinical,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,FTE Total,4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,Mean of Hours Clinical,28
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,Mean of Hours Total,33
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,Mean years,0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,Number of Practitioners,5
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Aboriginal Community Controlled health service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,FTE Clinical,1032
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,"FTE Clinical per 100,000 population",3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,FTE Total,1183
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,"FTE Total per 100,000 population",4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,Mean of Hours Clinical,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,Mean of Hours Total,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,Mean years,19
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,Number of Practitioners,1252
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Community mental health service,"Number of Practitioners per 100,000 population",4
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,FTE Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,"FTE Clinical per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,FTE Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,"FTE Total per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,Mean of Hours Clinical,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,Mean of Hours Total,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,Mean years,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,Number of Practitioners,
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other Aboriginal health service,"Number of Practitioners per 100,000 population",
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,FTE Clinical,3
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,FTE Total,5
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,Mean of Hours Clinical,19
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,Mean of Hours Total,38
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,Mean years,0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,Number of Practitioners,5
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other educational facility,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,FTE Clinical,85
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,FTE Total,92
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,Mean of Hours Clinical,33
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,Mean of Hours Total,35
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,Mean years,17
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,Number of Practitioners,98
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Residential mental health care service,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,FTE Clinical,28
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,FTE Total,30
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,Mean of Hours Clinical,29
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,Mean of Hours Total,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,Mean years,16
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,Number of Practitioners,37
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,School,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,FTE Clinical,7
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,FTE Total,40
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,Mean of Hours Clinical,6
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,Mean of Hours Total,31
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,Mean years,7
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,Number of Practitioners,48
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Tertiary education facility,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,FTE Clinical,21
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,FTE Total,54
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,Mean of Hours Clinical,15
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,Mean of Hours Total,38
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,Mean years,11
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,Number of Practitioners,54
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other government department or agency,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,FTE Clinical,26
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,"FTE Clinical per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,FTE Total,41
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,"FTE Total per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,Mean of Hours Clinical,20
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,Mean of Hours Total,32
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,Mean years,7
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,Number of Practitioners,48
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Other,"Number of Practitioners per 100,000 population",0
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,FTE Clinical,2113
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,"FTE Clinical per 100,000 population",8
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,FTE Total,2503
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,"FTE Total per 100,000 population",9
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,Mean of Hours Clinical,29
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,Mean of Hours Total,34
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,Mean years,19
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,Number of Practitioners,2763
Job role and setting,Mental health occupational therapists,2022,,,,Total,,,,Setting,Total,"Number of Practitioners per 100,000 population",10
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),FTE Clinical,8
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),"FTE Clinical per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),FTE Total,9
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),"FTE Total per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),Mean of Hours Clinical,28
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),Mean of Hours Total,30
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),Mean years,10
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),Number of Practitioners,12
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Private tele-health (not MBS rebatable),"Number of Practitioners per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,FTE Clinical,710
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,"FTE Clinical per 100,000 population",2
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,FTE Total,804
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,"FTE Total per 100,000 population",3
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,Mean of Hours Clinical,31
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,Mean of Hours Total,36
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,Mean years,15
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,Number of Practitioners,892
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Solo private practice,"Number of Practitioners per 100,000 population",3
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,FTE Clinical,644
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,"FTE Clinical per 100,000 population",2
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,FTE Total,717
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,"FTE Total per 100,000 population",2
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,Mean of Hours Clinical,33
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,Mean of Hours Total,37
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,Mean years,12
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,Number of Practitioners,776
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Group private practice,"Number of Practitioners per 100,000 population",2
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,FTE Clinical,17
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,"FTE Clinical per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,FTE Total,20
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,"FTE Total per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,Mean of Hours Clinical,37
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,Mean of Hours Total,42
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,Mean years,16
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,Number of Practitioners,19
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Locum private practice,"Number of Practitioners per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,FTE Clinical,674
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,"FTE Clinical per 100,000 population",2
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,FTE Total,801
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,"FTE Total per 100,000 population",3
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,Mean of Hours Clinical,30
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,Mean of Hours Total,36
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,Mean years,21
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,Number of Practitioners,877
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community mental health service,"Number of Practitioners per 100,000 population",3
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community drug and alcohol service,FTE Clinical,25
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community drug and alcohol service,"FTE Clinical per 100,000 population",0
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community drug and alcohol service,FTE Total,29
Job role and setting,Psychiatrists,2023,,,,Total,,,,Setting,Community drug and alcohol service,"FTE Total per 100,000 population",0
